Time,Temperature,Rel_Humidity,S1,S2,S3,S4,S5,S6,S7,S8
199.7,20.94,35.74,390,330,634,592,746,915,879,1061
199.8,20.94,35.74,392,330,633,593,746,915,878,1062
199.9,20.94,35.74,390,329,635,593,746,915,879,1062
200,20.93,35.81,389,330,634,593,746,915,879,1062
200.1,20.93,35.81,389,330,634,593,746,914,879,1062
200.2,20.93,35.81,389,329,633,592,745,914,879,1063
200.3,20.93,35.81,389,329,633,593,746,915,879,1063
200.4,20.93,35.81,390,329,633,593,746,915,879,1063
200.5,20.93,35.81,389,329,634,592,746,915,879,1064
200.6,20.93,35.81,389,329,633,592,745,914,879,1064
200.7,20.93,35.81,390,329,633,592,745,914,880,1064
200.8,20.93,35.81,390,330,633,592,746,915,879,1064
200.9,20.93,35.81,391,330,634,592,745,914,880,1063
201.01,20.94,35.77,390,329,633,592,745,914,880,1065
201.11,20.94,35.77,391,330,633,592,746,914,880,1064
201.21,20.94,35.77,389,329,633,592,745,913,880,1065
201.3,20.94,35.77,389,329,633,592,745,913,880,1065
201.4,20.94,35.77,389,330,633,592,745,913,880,1065
201.51,20.94,35.77,392,329,633,593,744,913,881,1066
201.61,20.94,35.77,389,329,633,592,744,913,881,1065
201.71,20.94,35.77,389,329,634,592,744,913,881,1066
201.81,20.94,35.77,388,329,634,592,744,913,881,1066
201.9,20.94,35.77,389,329,633,592,744,913,880,1066
202,20.94,35.77,389,330,633,592,744,913,881,1066
202.1,20.92,35.74,391,329,634,592,744,912,881,1067
202.2,20.92,35.74,389,330,633,592,744,912,881,1065
202.3,20.92,35.74,390,330,633,592,744,912,880,1066
202.4,20.92,35.74,389,329,633,592,743,911,880,1066
202.5,20.92,35.74,391,329,633,592,743,912,880,1066
202.6,20.92,35.74,390,330,633,591,743,911,879,1067
202.7,20.92,35.74,388,329,633,592,743,911,879,1067
202.8,20.92,35.74,390,329,633,592,743,911,879,1066
202.9,20.92,35.74,388,329,632,591,742,910,879,1066
203,20.92,35.74,388,329,633,591,742,911,878,1066
203.1,20.93,35.74,388,330,632,592,742,909,877,1066
203.2,20.93,35.74,388,329,632,591,742,910,877,1065
203.3,20.93,35.74,388,330,633,591,742,910,877,1066
203.4,20.93,35.74,389,329,633,591,743,910,877,1065
203.5,20.93,35.74,388,329,633,591,742,910,876,1065
203.6,20.93,35.74,388,330,633,592,742,910,876,1066
203.71,20.93,35.74,389,329,632,591,742,909,876,1065
203.81,20.93,35.74,388,329,632,591,741,909,875,1064
203.91,20.93,35.74,389,329,633,591,741,910,875,1065
204,20.93,35.74,388,330,633,591,741,909,875,1065
204.1,20.93,35.74,388,329,632,591,741,909,875,1065
204.2,20.93,35.74,388,329,632,591,741,909,874,1063
204.3,20.93,35.74,388,329,632,591,741,909,874,1064
204.4,20.93,35.74,388,329,632,591,741,909,874,1063
204.5,20.93,35.74,389,329,632,591,741,909,874,1063
204.6,20.93,35.74,389,329,633,591,741,908,874,1063
204.7,20.93,35.74,389,330,632,591,741,908,873,1064
204.8,20.93,35.74,390,329,632,591,741,908,874,1063
204.9,20.93,35.74,390,329,632,591,741,908,874,1063
205,20.93,35.74,389,329,633,591,741,909,874,1063
205.11,20.94,35.77,389,329,632,591,741,909,874,1063
205.2,20.94,35.77,390,329,632,591,741,908,874,1062
205.31,20.94,35.77,389,329,632,591,742,909,874,1061
205.4,20.94,35.77,389,330,633,591,741,909,875,1062
205.5,20.94,35.77,390,329,632,591,741,908,875,1063
205.61,20.94,35.77,390,329,632,591,741,909,875,1062
205.7,20.94,35.77,390,330,633,591,741,908,875,1062
205.8,20.94,35.77,390,330,634,591,742,909,875,1062
205.9,20.94,35.77,390,330,632,591,741,909,875,1062
206,20.94,35.77,391,330,633,591,741,909,875,1062
206.1,20.92,35.74,390,330,633,591,742,909,876,1062
206.21,20.92,35.74,390,329,634,591,741,908,876,1062
206.31,20.92,35.74,391,329,633,591,741,909,876,1063
206.4,20.92,35.74,391,330,633,591,742,909,876,1062
206.5,20.92,35.74,391,329,634,591,741,908,877,1062
206.6,20.92,35.74,391,329,634,591,742,908,877,1063
206.7,20.92,35.74,391,330,634,591,742,908,878,1062
206.8,20.92,35.74,391,330,634,591,742,909,878,1063
206.9,20.92,35.74,391,330,634,591,742,909,878,1062
207,20.92,35.74,391,330,635,591,742,908,878,1062
207.1,20.92,35.77,395,330,635,591,743,909,879,1063
207.21,20.92,35.77,392,330,635,591,742,909,880,1062
207.31,20.92,35.77,392,330,635,591,743,909,880,1062
207.4,20.92,35.77,392,330,636,591,742,909,881,1063
207.5,20.92,35.77,392,330,636,591,743,909,882,1063
207.61,20.92,35.77,393,330,636,591,743,910,882,1063
207.71,20.92,35.77,393,331,636,591,743,910,883,1063
207.81,20.92,35.77,393,331,636,591,743,909,883,1062
207.9,20.92,35.77,394,330,636,591,743,909,883,1063
208,20.92,35.77,394,330,637,591,743,910,884,1063
208.1,20.94,35.74,395,331,637,591,743,909,884,1063
208.2,20.94,35.74,394,331,637,591,744,910,885,1063
208.3,20.94,35.74,395,330,638,591,744,910,885,1063
208.4,20.94,35.74,394,330,637,591,744,910,886,1062
208.5,20.94,35.74,394,331,638,591,744,910,887,1064
208.6,20.94,35.74,396,330,638,591,744,910,887,1063
208.7,20.94,35.74,394,330,639,591,745,911,887,1064
208.81,20.94,35.74,395,331,639,591,744,911,888,1064
208.9,20.94,35.74,394,331,639,591,745,911,888,1064
209,20.94,35.74,394,330,639,591,745,911,889,1064
209.11,20.93,35.74,394,331,639,592,745,912,890,1064
209.2,20.93,35.74,394,331,639,591,745,911,890,1064
209.3,20.93,35.74,395,331,639,591,745,912,890,1064
209.4,20.93,35.74,395,331,639,592,746,913,891,1065
209.5,20.93,35.74,397,331,640,591,746,913,891,1065
209.6,20.93,35.74,395,330,640,591,746,913,891,1065
209.7,20.93,35.74,397,331,640,592,746,913,892,1065
209.8,20.93,35.74,395,332,640,591,746,913,892,1065
209.9,20.93,35.74,395,331,640,591,746,913,893,1065
210.01,20.93,35.74,396,331,640,591,747,914,893,1065
210.11,20.93,35.74,395,331,641,592,747,914,894,1066
210.2,20.92,35.81,397,331,640,591,747,914,894,1066
210.3,20.92,35.81,395,331,641,591,747,914,894,1066
210.4,20.92,35.81,395,331,641,592,747,915,894,1066
210.5,20.92,35.81,397,331,641,592,747,915,895,1066
210.6,20.92,35.81,395,331,641,592,748,915,895,1067
210.7,20.92,35.81,395,331,641,591,748,915,895,1067
210.8,20.92,35.81,395,331,641,592,747,915,896,1066
210.9,20.92,35.81,395,331,641,591,748,916,896,1067
211,20.92,35.81,395,331,641,592,748,915,896,1067
211.1,20.92,35.81,397,331,641,591,747,915,896,1067
211.2,20.94,35.74,397,331,641,591,748,916,896,1068
211.3,20.94,35.74,394,331,641,591,748,916,896,1068
211.4,20.94,35.74,394,331,641,592,747,916,897,1068
211.5,20.94,35.74,396,332,641,591,748,916,897,1068
211.61,20.94,35.74,394,331,641,592,748,917,897,1069
211.71,20.94,35.74,394,331,641,592,748,917,897,1069
211.81,20.94,35.74,395,331,641,592,748,917,898,1069
211.91,20.94,35.74,394,331,641,592,748,917,897,1069
212,20.94,35.74,394,331,640,592,749,917,897,1069
212.1,20.94,35.74,395,331,641,592,748,917,897,1070
212.2,20.94,35.77,393,331,640,592,748,917,897,1068
212.3,20.94,35.77,393,331,641,592,749,917,897,1070
212.4,20.94,35.77,395,331,641,592,749,917,897,1070
212.5,20.94,35.77,393,331,641,592,748,918,896,1070
212.6,20.94,35.77,393,331,641,592,749,917,896,1070
212.71,20.94,35.77,394,330,640,592,749,918,896,1070
212.81,20.94,35.77,393,330,641,592,749,918,895,1070
212.91,20.94,35.77,393,330,640,592,749,918,895,1070
213,20.94,35.77,393,330,641,592,749,918,895,1070
213.1,20.94,35.77,393,330,640,592,749,918,893,1069
213.2,20.93,35.77,393,331,640,592,749,918,892,1070
213.3,20.93,35.77,393,330,640,591,749,917,892,1069
213.4,20.93,35.77,393,330,640,592,749,917,892,1069
213.5,20.93,35.77,394,330,640,592,749,918,891,1069
213.6,20.93,35.77,393,331,640,592,749,917,890,1069
213.7,20.93,35.77,392,330,640,592,749,917,890,1068
213.81,20.93,35.77,392,330,640,592,749,917,888,1068
213.91,20.93,35.77,393,330,640,592,748,917,888,1068
214.01,20.93,35.77,392,330,640,592,748,917,887,1067
214.11,20.93,35.77,392,330,639,592,748,917,886,1065
214.2,20.92,35.77,392,331,639,592,748,917,885,1066
214.3,20.92,35.77,394,330,639,591,748,917,885,1065
214.41,20.92,35.77,393,330,639,591,748,916,885,1065
214.51,20.92,35.77,392,330,639,592,748,916,884,1065
214.61,20.92,35.77,392,330,639,592,748,916,884,1064
214.7,20.92,35.77,392,330,639,592,748,916,883,1064
214.8,20.92,35.77,391,330,639,592,747,915,882,1062
214.91,20.92,35.77,393,330,639,591,747,916,882,1063
215.01,20.92,35.77,392,329,638,591,747,916,881,1062
215.1,20.92,35.77,391,330,638,592,747,915,881,1061
215.21,20.92,35.77,391,330,638,592,747,915,880,1061
215.31,20.93,35.81,392,330,638,592,747,915,880,1061
215.4,20.93,35.81,392,330,639,592,747,915,879,1061
215.49,20.93,35.81,392,329,638,591,747,915,879,1061
215.57,20.93,35.81,391,330,638,591,746,914,879,1060
215.57,20.93,35.81,391,330,638,591,746,914,879,1060
215.57,20.93,35.81,391,330,638,591,746,914,879,1060
216.09,20.93,35.81,391,330,637,591,745,914,878,1059
216.09,20.93,35.81,391,330,637,591,745,914,878,1059
216.1,20.93,35.81,391,330,637,592,745,913,877,1059
216.2,20.93,35.81,391,330,638,591,745,914,877,1059
216.31,20.92,35.74,391,329,636,591,745,912,877,1058
216.41,20.92,35.74,391,330,637,591,744,913,877,1058
216.51,20.92,35.74,391,329,638,591,744,913,877,1058
216.61,20.92,35.74,391,330,636,592,744,913,877,1058
216.7,20.92,35.74,391,331,636,591,744,913,877,1058
216.8,20.92,35.74,391,329,637,591,744,912,877,1058
216.9,20.92,35.74,392,330,636,591,744,912,877,1058
217,20.92,35.74,390,329,636,591,743,912,876,1058
217.1,20.92,35.74,390,330,636,591,744,912,877,1058
217.2,20.92,35.74,391,329,636,591,743,912,876,1057
217.3,20.91,35.81,391,331,636,592,743,912,876,1058
217.4,20.91,35.81,391,330,636,591,743,912,876,1056
217.51,20.91,35.81,392,330,636,591,743,912,876,1057
217.61,20.91,35.81,392,330,636,591,744,912,876,1056
217.71,20.91,35.81,391,330,636,591,744,911,876,1057
217.8,20.91,35.81,392,330,636,591,744,911,876,1057
217.9,20.91,35.81,392,330,637,591,744,911,876,1057
218.01,20.91,35.81,392,330,636,592,744,911,876,1057
218.1,20.91,35.81,392,330,637,591,743,911,876,1057
218.2,20.91,35.81,392,330,637,591,744,911,876,1056
218.31,20.93,35.81,392,331,636,591,744,911,876,1056
218.4,20.93,35.81,392,330,637,592,744,911,877,1057
218.5,20.93,35.81,392,330,637,591,744,911,877,1056
218.61,20.93,35.81,392,330,637,591,744,911,877,1056
218.71,20.93,35.81,392,330,636,591,744,911,877,1056
218.81,20.93,35.81,393,330,637,591,744,911,878,1057
218.9,20.93,35.81,393,331,637,591,744,911,878,1056
219,20.93,35.81,393,330,637,591,745,910,879,1056
219.1,20.93,35.81,393,330,638,592,745,911,879,1057
219.21,20.93,35.81,393,331,637,591,745,911,879,1056
219.31,20.92,35.81,393,330,638,591,745,911,881,1057
219.41,20.92,35.81,393,330,637,591,745,911,880,1057
219.5,20.92,35.81,393,330,637,591,745,912,881,1058
219.6,20.92,35.81,395,330,638,592,746,911,881,1058
219.7,20.92,35.81,394,330,638,591,746,912,882,1058
219.81,20.92,35.81,394,330,638,591,746,913,883,1059
219.91,20.92,35.81,394,331,638,591,746,913,883,1059
220.01,20.92,35.81,393,331,638,592,746,912,883,1060
220.1,20.92,35.81,395,331,638,592,747,913,884,1060
220.2,20.92,35.81,394,331,639,591,747,913,884,1060
220.31,20.92,35.81,394,331,638,592,747,913,884,1061
220.41,20.92,35.81,394,331,639,592,747,914,884,1061
220.51,20.92,35.81,393,331,638,591,747,914,884,1061
220.6,20.92,35.81,395,331,639,591,747,913,885,1061
220.7,20.92,35.81,394,331,639,592,747,914,884,1060
220.8,20.92,35.81,394,331,639,591,747,914,885,1061
220.91,20.92,35.81,394,331,638,591,748,915,885,1062
221.01,20.92,35.81,394,331,639,591,748,915,885,1062
221.09,20.92,35.81,394,331,639,591,748,915,885,1063
221.2,20.92,35.81,394,332,639,592,748,916,885,1062
221.3,20.93,35.81,394,332,640,592,748,916,885,1063
221.4,20.93,35.81,394,332,639,591,748,916,885,1063
221.5,20.93,35.81,394,332,639,592,748,916,885,1064
221.6,20.93,35.81,394,332,639,592,749,916,885,1064
221.7,20.93,35.81,394,332,639,592,749,916,886,1064
221.8,20.93,35.81,394,331,639,592,748,917,886,1065
221.9,20.93,35.81,395,332,639,592,749,917,886,1064
222,20.93,35.81,394,332,639,592,748,917,886,1065
222.1,20.93,35.81,394,331,639,591,748,916,886,1065
222.2,20.93,35.81,394,331,640,591,749,917,886,1065
222.3,20.93,35.81,394,331,639,592,749,917,886,1065
222.4,20.93,35.81,394,332,640,592,749,917,886,1066
222.51,20.93,35.81,394,332,639,592,749,917,886,1065
222.6,20.93,35.81,393,331,639,591,749,917,886,1065
222.7,20.93,35.81,393,331,639,591,749,918,886,1067
222.8,20.93,35.81,393,332,639,592,749,917,885,1066
222.91,20.93,35.81,394,331,638,592,749,917,886,1067
223,20.93,35.81,393,331,639,591,749,918,886,1067
223.1,20.93,35.81,393,331,638,592,749,918,886,1067
223.2,20.93,35.81,393,331,638,592,749,918,886,1068
223.3,20.93,35.81,394,331,638,591,749,918,886,1068
223.4,20.93,35.77,393,331,638,592,749,918,886,1068
223.5,20.93,35.77,392,331,638,592,749,918,886,1068
223.6,20.93,35.77,393,332,639,592,749,918,886,1068
223.71,20.93,35.77,393,331,639,591,749,918,886,1069
223.81,20.93,35.77,393,331,638,592,748,919,885,1068
223.91,20.93,35.77,394,331,639,592,749,919,886,1069
224.01,20.93,35.77,393,331,638,592,748,919,885,1068
224.1,20.93,35.77,395,332,638,592,749,918,886,1069
224.2,20.93,35.77,393,331,638,592,748,919,886,1069
224.3,20.93,35.77,393,331,639,592,748,919,886,1070
224.4,20.93,35.81,393,331,638,592,748,919,886,1069
224.5,20.93,35.81,394,331,639,592,749,918,885,1070
224.6,20.93,35.81,393,331,637,592,749,918,885,1069
224.7,20.93,35.81,393,331,638,592,748,918,885,1069
224.8,20.93,35.81,392,331,638,592,748,919,885,1070
224.9,20.93,35.81,393,331,637,592,748,919,885,1071
225,20.93,35.81,392,332,637,591,748,918,884,1071
225.1,20.93,35.81,392,331,638,591,748,918,884,1070
225.2,20.93,35.81,392,331,639,591,748,918,884,1071
225.3,20.93,35.81,393,331,637,591,748,918,884,1071
225.4,20.93,35.77,392,331,637,591,748,918,883,1071
225.5,20.93,35.77,392,331,637,591,747,918,883,1071
225.6,20.93,35.77,392,331,638,592,747,918,883,1071
225.7,20.93,35.77,392,331,637,592,747,918,882,1071
225.81,20.93,35.77,394,332,637,592,747,918,883,1071
225.9,20.93,35.77,392,331,637,591,747,917,882,1070
226,20.93,35.77,391,331,637,591,747,917,882,1071
226.1,20.93,35.77,392,331,637,591,747,917,881,1071
226.2,20.93,35.77,392,332,637,591,747,917,880,1071
226.3,20.93,35.77,391,331,637,591,747,917,880,1071
226.4,20.93,35.81,393,332,636,591,746,916,880,1071
226.5,20.93,35.81,392,331,637,591,746,917,879,1071
226.61,20.93,35.81,391,331,637,591,746,916,878,1070
226.71,20.93,35.81,391,331,637,591,746,916,878,1071
226.81,20.93,35.81,393,331,636,591,746,916,877,1069
226.9,20.93,35.81,391,331,636,591,745,916,877,1070
227,20.93,35.81,392,331,636,591,745,916,876,1070
227.1,20.93,35.81,391,331,637,591,745,916,875,1069
227.21,20.93,35.81,392,331,636,591,745,916,875,1069
227.31,20.93,35.81,391,331,636,591,745,915,874,1068
227.41,20.93,35.74,391,332,635,591,745,915,873,1068
227.5,20.93,35.74,392,331,636,591,745,915,873,1068
227.6,20.93,35.74,393,332,635,591,745,915,873,1067
227.7,20.93,35.74,391,331,636,591,745,915,872,1067
227.81,20.93,35.74,391,332,636,591,745,915,871,1066
227.91,20.93,35.74,393,331,635,591,744,914,870,1066
228,20.93,35.74,391,331,635,591,745,915,870,1065
228.1,20.93,35.74,392,331,636,591,745,914,870,1066
228.2,20.93,35.74,392,331,635,591,744,915,870,1065
228.3,20.93,35.74,391,331,635,591,744,914,869,1065
228.4,20.93,35.74,391,331,635,591,743,914,869,1064
228.5,20.93,35.74,390,331,636,591,744,914,868,1064
228.6,20.93,35.74,390,331,635,591,744,913,867,1064
228.7,20.93,35.74,391,332,635,591,744,914,868,1063
228.8,20.93,35.74,393,331,635,591,743,914,867,1062
228.9,20.93,35.74,390,331,635,591,743,914,866,1063
229.01,20.93,35.74,391,331,634,591,743,914,866,1063
229.1,20.93,35.74,390,332,635,591,743,914,866,1062
229.2,20.93,35.74,390,331,635,591,743,914,866,1062
229.31,20.93,35.74,390,331,634,591,743,914,865,1061
229.4,20.93,35.74,390,331,634,591,743,914,866,1061
229.51,20.94,35.74,391,331,634,590,743,914,865,1062
229.6,20.94,35.74,390,331,635,591,743,914,865,1061
229.7,20.94,35.74,391,331,635,591,742,913,865,1061
229.8,20.94,35.74,390,331,634,591,743,914,865,1061
229.9,20.94,35.74,390,331,634,590,743,913,865,1061
230.01,20.94,35.74,390,332,634,591,742,914,864,1061
230.1,20.94,35.74,392,331,634,591,743,914,865,1060
230.2,20.94,35.74,392,332,634,591,742,913,864,1060
230.3,20.94,35.74,391,331,635,591,743,913,864,1060
230.36,20.94,35.74,391,331,634,590,742,913,864,1060
230.36,20.94,35.74,391,331,634,590,742,913,864,1060
230.36,20.94,35.74,391,331,634,590,742,913,864,1060
230.88,20.93,35.77,390,331,634,590,742,912,864,1060
230.88,20.93,35.77,390,331,634,590,742,912,864,1060
230.9,20.93,35.77,390,331,634,590,741,913,865,1060
231,20.93,35.77,390,331,634,591,741,911,865,1060
231.1,20.93,35.77,390,332,634,590,741,913,865,1060
231.2,20.93,35.77,390,331,634,590,742,912,865,1060
231.3,20.93,35.77,391,332,633,590,741,912,865,1060
231.4,20.93,35.77,391,331,634,590,741,911,865,1060
231.5,20.92,35.74,390,332,633,590,741,912,866,1060
231.6,20.92,35.74,390,331,633,591,741,912,866,1060
231.71,20.92,35.74,390,331,633,591,740,912,867,1059
231.81,20.92,35.74,390,331,634,590,740,911,867,1060
231.91,20.92,35.74,391,332,633,590,740,911,867,1060
232,20.92,35.74,390,332,634,590,740,911,867,1060
232.1,20.92,35.74,391,332,633,591,740,911,868,1060
232.2,20.92,35.74,393,332,633,590,740,911,868,1061
232.3,20.92,35.74,391,331,633,590,740,911,869,1060
232.4,20.92,35.74,390,332,633,590,740,911,869,1061
232.5,20.94,35.74,390,331,633,590,740,910,869,1061
232.6,20.94,35.74,391,332,633,590,740,910,870,1062
232.7,20.94,35.74,390,332,633,590,739,910,870,1062
232.8,20.94,35.74,390,332,633,590,739,909,871,1061
232.9,20.94,35.74,390,332,633,590,739,910,871,1061
233,20.94,35.74,391,332,633,590,740,909,871,1062
233.09,20.94,35.74,392,332,633,590,740,909,872,1063
233.2,20.94,35.74,390,332,633,590,739,910,872,1063
233.3,20.94,35.74,390,332,634,590,740,910,873,1063
233.4,20.94,35.74,390,332,633,590,739,910,873,1063
233.5,20.94,35.74,390,332,633,590,739,909,874,1063
233.6,20.92,35.74,390,332,633,590,739,909,873,1064
233.71,20.92,35.74,390,332,633,590,739,909,874,1064
233.81,20.92,35.74,390,332,632,590,739,909,875,1064
233.91,20.92,35.74,392,332,632,590,739,909,875,1065
234.01,20.92,35.74,392,332,633,590,739,909,875,1065
234.1,20.92,35.74,390,332,633,590,739,909,875,1065
234.2,20.92,35.74,390,332,633,590,739,909,875,1066
234.3,20.92,35.74,392,332,632,590,739,908,876,1065
234.4,20.92,35.74,390,332,632,590,739,909,876,1066
234.5,20.92,35.74,390,332,632,590,739,909,876,1065
234.6,20.93,35.74,390,331,633,590,739,908,876,1067
234.7,20.93,35.74,390,331,633,590,739,909,877,1066
234.8,20.93,35.74,390,331,633,590,739,908,877,1067
234.9,20.93,35.74,390,331,632,590,739,908,877,1067
235,20.93,35.74,390,333,633,590,739,908,878,1067
235.1,20.93,35.74,390,332,633,590,738,908,878,1068
235.2,20.93,35.74,390,332,632,590,739,908,878,1067
235.3,20.93,35.74,391,331,632,589,739,908,878,1067
235.4,20.93,35.74,390,332,633,589,739,908,879,1068
235.5,20.93,35.74,390,332,633,589,739,908,879,1068
235.61,20.94,35.74,391,332,633,590,739,908,879,1068
235.7,20.94,35.74,390,332,632,590,739,908,879,1068
235.81,20.94,35.74,390,332,632,589,739,908,880,1069
235.91,20.94,35.74,390,332,632,590,739,908,881,1070
236,20.94,35.74,390,332,632,590,739,908,881,1069
236.1,20.94,35.74,391,332,633,589,739,908,881,1069
236.2,20.94,35.74,390,332,632,590,739,908,882,1070
236.3,20.94,35.74,392,332,633,590,740,908,882,1070
236.41,20.94,35.74,391,332,633,590,739,908,883,1070
236.51,20.94,35.74,390,332,632,589,740,908,883,1070
236.61,20.93,35.74,391,332,633,590,740,908,884,1070
236.71,20.93,35.74,390,332,633,590,739,907,884,1071
236.8,20.93,35.74,390,331,633,590,739,907,885,1070
236.9,20.93,35.74,391,332,633,590,739,908,885,1071
237,20.93,35.74,390,332,633,590,740,908,885,1072
237.1,20.93,35.74,391,332,634,589,739,907,886,1072
237.21,20.93,35.74,391,331,633,590,740,908,886,1073
237.31,20.93,35.74,391,332,634,589,740,908,887,1073
237.41,20.93,35.74,392,332,633,590,740,909,887,1073
237.5,20.93,35.74,391,332,634,590,740,908,887,1073
237.6,20.94,35.71,391,332,633,590,740,908,888,1074
237.7,20.94,35.71,391,332,633,590,740,908,888,1074
237.81,20.94,35.71,391,332,633,589,740,909,888,1075
237.91,20.94,35.71,392,332,634,590,740,909,889,1075
238.01,20.94,35.71,391,332,633,590,740,909,889,1076
238.11,20.94,35.71,391,332,634,590,740,909,889,1075
238.2,20.94,35.71,391,332,634,590,740,909,889,1076
238.3,20.94,35.71,391,332,634,590,741,909,889,1076
238.4,20.94,35.71,391,333,634,590,741,908,889,1075
238.51,20.94,35.71,391,332,634,590,740,909,889,1077
238.61,20.93,35.74,391,332,634,589,741,910,889,1077
238.71,20.93,35.74,392,332,634,590,741,909,889,1077
238.8,20.93,35.74,391,332,634,590,741,909,889,1078
238.9,20.93,35.74,391,332,634,590,741,910,890,1078
239.01,20.93,35.74,391,332,634,590,741,910,889,1078
239.1,20.93,35.74,391,332,634,590,741,909,889,1078
239.21,20.93,35.74,391,332,635,589,742,909,889,1077
239.31,20.93,35.74,392,332,634,590,742,910,888,1077
239.41,20.93,35.74,391,332,634,590,742,910,889,1079
239.5,20.93,35.74,391,332,634,590,742,910,888,1079
239.6,20.93,35.74,391,332,635,589,741,910,888,1079
239.7,20.93,35.74,391,332,635,590,742,910,888,1078
239.8,20.93,35.74,393,332,634,590,742,911,887,1079
239.9,20.93,35.74,391,332,634,589,742,910,887,1079
240,20.93,35.74,391,332,635,590,742,911,887,1078
240.1,20.93,35.74,392,332,635,590,742,911,886,1078
240.2,20.93,35.74,392,332,634,590,742,911,886,1078
240.3,20.93,35.74,391,332,634,589,743,911,886,1077
240.4,20.93,35.74,391,332,635,590,742,911,886,1079
240.5,20.93,35.74,391,332,635,589,742,911,885,1078
240.6,20.93,35.74,391,332,634,590,742,911,884,1078
240.7,20.92,35.74,391,332,634,590,742,911,884,1078
240.8,20.92,35.74,391,332,634,590,742,911,884,1078
240.9,20.92,35.74,391,332,634,589,743,912,883,1078
241,20.92,35.74,391,332,634,589,742,912,883,1077
241.09,20.92,35.74,390,332,634,590,743,912,883,1077
241.21,20.92,35.74,390,332,634,590,742,912,882,1077
241.31,20.92,35.74,391,332,635,590,743,912,881,1077
241.41,20.92,35.74,391,332,634,589,742,912,881,1077
241.51,20.92,35.74,391,332,634,589,742,912,881,1077
241.6,20.92,35.74,390,332,634,589,742,912,881,1076
241.7,20.92,35.77,390,332,634,590,743,912,880,1076
241.8,20.92,35.77,391,332,634,590,743,912,880,1075
241.91,20.92,35.77,391,332,634,590,743,912,879,1075
242.01,20.92,35.77,392,332,634,590,742,913,879,1075
242.1,20.92,35.77,391,333,634,589,743,913,879,1075
242.2,20.92,35.77,391,332,634,590,743,913,879,1074
242.3,20.92,35.77,391,332,634,590,743,912,879,1074
242.4,20.92,35.77,393,332,635,590,743,913,878,1074
242.5,20.92,35.77,391,332,634,590,743,913,878,1073
242.61,20.92,35.77,391,332,634,589,743,913,877,1072
242.71,20.92,35.74,391,332,634,589,743,913,878,1072
242.81,20.92,35.74,391,332,634,590,742,913,878,1072
242.9,20.92,35.74,391,332,634,590,743,913,877,1071
243,20.92,35.74,392,333,635,589,743,913,877,1072
243.1,20.92,35.74,392,332,635,590,743,913,877,1071
243.2,20.92,35.74,394,332,635,590,743,913,878,1071
243.3,20.92,35.74,392,332,635,590,743,914,878,1071
243.4,20.92,35.74,393,332,635,590,743,914,878,1070
243.5,20.92,35.74,392,332,635,590,743,914,879,1069
243.6,20.92,35.74,392,332,635,590,743,914,878,1070
243.7,20.93,35.74,392,332,636,590,744,914,878,1070
243.8,20.93,35.74,392,332,636,590,743,914,879,1070
243.9,20.93,35.74,392,332,636,590,743,914,879,1069
244,20.93,35.74,392,332,636,590,743,914,879,1069
244.1,20.93,35.74,392,333,635,590,743,914,879,1069
244.2,20.93,35.74,394,333,636,590,743,914,880,1069
244.3,20.93,35.74,393,333,637,590,743,914,880,1069
244.4,20.93,35.74,392,332,636,590,743,914,880,1068
244.5,20.93,35.74,392,333,636,590,743,914,881,1069
244.6,20.93,35.74,392,333,637,590,743,914,881,1067
244.7,20.92,35.74,392,332,637,590,743,915,881,1067
244.8,20.92,35.74,392,332,637,590,743,915,881,1068
244.9,20.92,35.74,393,332,637,590,743,914,881,1067
245,20.92,35.74,394,333,637,590,743,914,881,1068
245.1,20.92,35.74,393,332,638,590,743,914,881,1069
245.2,20.92,35.74,393,332,637,590,743,915,882,1068
245.31,20.92,35.74,393,332,638,591,743,914,882,1068
245.41,20.92,35.74,393,333,637,590,743,915,882,1068
245.51,20.92,35.74,392,332,638,591,743,915,882,1068
245.61,20.92,35.74,392,332,639,591,743,914,882,1067
245.7,20.92,35.74,392,332,638,590,743,914,883,1067
245.8,20.92,35.74,393,332,639,590,743,914,882,1068
245.9,20.92,35.74,392,332,638,591,743,914,883,1068
246.01,20.92,35.74,393,333,638,591,743,914,882,1068
246.11,20.92,35.74,393,332,639,590,743,914,882,1068
246.21,20.92,35.74,392,333,638,590,742,914,882,1068
246.31,20.92,35.74,393,332,638,590,743,914,882,1067
246.4,20.92,35.74,392,333,639,591,742,914,882,1068
246.5,20.92,35.74,393,332,639,591,743,914,882,1068
246.6,20.92,35.74,393,333,640,590,743,914,882,1068
246.71,20.92,35.74,393,332,639,591,743,914,882,1068
246.81,20.92,35.81,393,332,639,591,743,914,882,1068
246.91,20.92,35.81,393,332,639,590,742,914,881,1068
247,20.92,35.81,394,333,639,591,743,914,881,1068
247.1,20.92,35.81,392,333,639,590,743,913,882,1068
247.2,20.92,35.81,393,332,639,591,743,913,881,1067
247.3,20.92,35.81,394,332,639,591,743,914,881,1067
247.4,20.92,35.81,392,332,639,590,743,914,882,1068
247.5,20.92,35.81,393,332,639,591,743,913,881,1067
247.6,20.92,35.81,393,332,639,591,743,913,881,1068
247.7,20.92,35.81,393,332,639,591,743,913,881,1067
247.8,20.93,35.74,392,332,639,591,743,913,881,1068
247.9,20.93,35.74,393,332,639,591,744,913,881,1068
